Orthogroup	adv	ath	aza	azd	azi	bced	bvi	cyq	cza	dor	eba	lcm	magx	parb	rrz	shd	sscu	tmz
OG0035648																	sscu_ASE33798.1	
OG0035649																	sscu_ASE33807.1	
OG0035650																	sscu_ASE33811.1	
OG0035651																	sscu_ASE33816.1	
OG0035652																	sscu_ASE33817.1	
OG0035653																	sscu_ASE33821.1	
OG0035654																	sscu_ASE33824.1	
OG0035655																	sscu_ASE33825.1	
OG0035656																	sscu_ASE33826.1	
OG0035657																	sscu_ASE33827.1	
OG0035658																	sscu_ASE33829.1	
OG0035659																	sscu_ASE33840.1	
OG0035660																	sscu_ASE33841.1	
OG0035661																	sscu_ASE33852.1	
OG0035662																	sscu_ASE33858.1	
OG0035663																	sscu_ASE33865.1	
OG0035664																	sscu_ASE33869.1	
OG0035665																	sscu_ASE33875.1	
OG0035666																	sscu_ASE33883.1	
OG0035667																	sscu_ASE33884.1	
OG0035668																	sscu_ASE33891.1	
OG0035669																	sscu_ASE33893.1	
OG0035670																	sscu_ASE33899.1	
OG0035671																	sscu_ASE33908.1	
OG0035672																	sscu_ASE33928.1	
OG0035673																	sscu_ASE33935.1	
OG0035674																	sscu_ASE33942.1	
OG0035675																	sscu_ASE33951.1	
OG0035676																	sscu_ASE33954.1	
OG0035677																	sscu_ASE33956.1	
OG0035678																	sscu_ASE33980.1	
OG0035679																	sscu_ASE33983.1	
OG0035680																	sscu_ASE33987.1	
OG0035681																	sscu_ASE34012.1	
OG0035682																	sscu_ASE34026.1	
OG0035683																	sscu_ASE34027.1	
OG0035684																	sscu_ASE34050.1	
OG0035685																	sscu_ASE34060.1	
OG0035686																	sscu_ASE34063.1	
OG0035687																	sscu_ASE34065.1	
OG0035688																	sscu_ASE34067.1	
OG0035689																	sscu_ASE34069.1	
OG0035690																	sscu_ASE34070.1	
OG0035691																	sscu_ASE34077.1	
OG0035692																	sscu_ASE34078.1	
OG0035693																	sscu_ASE34099.1	
OG0035694																	sscu_ASE34106.1	
OG0035695																	sscu_ASE34111.1	
OG0035696																	sscu_ASE34120.1	
OG0035697																	sscu_ASE34122.1	
OG0035698																	sscu_ASE34123.1	
OG0035699																	sscu_ASE34124.1	
OG0035700																	sscu_ASE34125.1	
OG0035701																	sscu_ASE34132.1	
OG0035702																	sscu_ASE34133.1	
OG0035703																	sscu_ASE34135.1	
OG0035704																	sscu_ASE34142.1	
OG0035705																	sscu_ASE34143.1	
OG0035706																	sscu_ASE34147.1	
OG0035707																	sscu_ASE34157.1	
OG0035708																	sscu_ASE34159.1	
OG0035709																	sscu_ASE34160.1	
OG0035710																	sscu_ASE34161.1	
OG0035711																	sscu_ASE34162.1	
OG0035712																	sscu_ASE34166.1	
OG0035713																	sscu_ASE34170.1	
OG0035714																	sscu_ASE34172.1	
OG0035715																	sscu_ASE34173.1	
OG0035716																	sscu_ASE34175.1	
OG0035717																	sscu_ASE34180.1	
OG0035718																	sscu_ASE34184.1	
OG0035719																	sscu_ASE34186.1	
OG0035720																	sscu_ASE34194.1	
OG0035721																	sscu_ASE34200.1	
OG0035722																	sscu_ASE34202.1	
OG0035723																	sscu_ASE34223.1	
OG0035724																	sscu_ASE34233.1	
OG0035725																	sscu_ASE34237.1	
OG0035726																	sscu_ASE34252.1	
OG0035727																	sscu_ASE34257.1	
OG0035728																	sscu_ASE34265.1	
OG0035729																	sscu_ASE34266.1	
OG0035730																	sscu_ASE34268.1	
OG0035731																	sscu_ASE34270.1	
OG0035732																	sscu_ASE34271.1	
OG0035733																	sscu_ASE34278.1	
OG0035734																	sscu_ASE34285.1	
OG0035735																	sscu_ASE34289.1	
OG0035736																	sscu_ASE34290.1	
OG0035737																	sscu_ASE34291.1	
OG0035738																	sscu_ASE34292.1	
OG0035739																	sscu_ASE34293.1	
OG0035740																	sscu_ASE34294.1	
OG0035741																	sscu_ASE34296.1	
OG0035742																	sscu_ASE34311.1	
OG0035743																	sscu_ASE34312.1	
OG0035744																	sscu_ASE34314.1	
OG0035745																	sscu_ASE34321.1	
OG0035746																	sscu_ASE34323.2	
OG0035747																	sscu_ASE34324.1	
OG0035748																	sscu_ASE34333.1	
OG0035749																	sscu_ASE34362.1	
OG0035750																	sscu_ASE34363.1	
OG0035751																	sscu_ASE34393.1	
OG0035752																	sscu_ASE34405.1	
OG0035753																	sscu_ASE34410.1	
OG0035754																	sscu_ASE34423.1	
OG0035755																	sscu_ASE34429.1	
OG0035756																	sscu_ASE34432.1	
OG0035757																	sscu_ASE34436.1	
OG0035758																	sscu_ASE34449.1	
OG0035759																	sscu_ASE34463.1	
OG0035760																	sscu_ASE34467.1	
OG0035761																	sscu_ASE34470.1	
OG0035762																	sscu_ASE34471.1	
OG0035763																	sscu_ASE34472.1	
OG0035764																	sscu_ASE34473.1	
OG0035765																	sscu_ASE34486.1	
OG0035766																	sscu_ASE34487.1	
OG0035767																	sscu_ASE34488.1	
OG0035768																	sscu_ASE34493.1	
OG0035769																	sscu_ASE34494.1	
OG0035770																	sscu_ASE34497.1	
OG0035771																	sscu_ASE34498.1	
OG0035772																	sscu_ASE34500.1	
OG0035773																	sscu_ASE34501.1	
OG0035774																	sscu_ASE34502.1	
OG0035775																	sscu_ASE34504.1	
OG0035776																	sscu_ASE34505.1	
OG0035777																	sscu_ASE34506.1	
OG0035778																	sscu_ASE34511.1	
OG0035779																	sscu_ASE34514.1	
OG0035780																	sscu_ASE34515.1	
OG0035781																	sscu_ASE34516.1	
OG0035782																	sscu_ASE34518.1	
OG0035783																	sscu_ASE34520.1	
OG0035784																	sscu_ASE34521.1	
OG0035785																	sscu_ASE34527.1	
OG0035786																	sscu_ASE34532.1	
OG0035787																	sscu_ASE34534.1	
OG0035788																	sscu_ASE34536.1	
OG0035789																	sscu_ASE34539.1	
OG0035790																	sscu_ASE34549.1	
OG0035791																	sscu_ASE34550.1	
OG0035792																	sscu_ASE34552.1	
OG0035793																	sscu_ASE34568.1	
OG0035794																	sscu_ASE34573.1	
OG0035795																	sscu_ASE34578.1	
OG0035796																	sscu_ASE34579.1	
OG0035797																	sscu_ASE34580.1	
OG0035798																	sscu_ASE34585.1	
OG0035799																	sscu_ASE34586.1	
OG0035800																	sscu_ASE34602.1	
OG0035801																	sscu_ASE34603.1	
OG0035802																	sscu_ASE34605.1	
OG0035803																	sscu_ASE34607.1	
OG0035804																	sscu_ASE34611.1	
OG0035805																	sscu_ASE34613.1	
OG0035806																	sscu_ASE34623.1	
OG0035807																	sscu_ASE34624.1	
OG0035808																	sscu_ASE34626.1	
OG0035809																	sscu_ASE34629.1	
OG0035810																	sscu_ASE34630.1	
OG0035811																	sscu_ASE34631.1	
OG0035812																	sscu_ASE34633.1	
OG0035813																	sscu_ASE34634.1	
OG0035814																	sscu_ASE34641.1	
OG0035815																	sscu_ASE34646.1	
OG0035816																	sscu_ASE34647.1	
OG0035817																	sscu_ASE34648.1	
OG0035818																	sscu_ASE34656.1	
OG0035819																	sscu_ASE34657.1	
OG0035820																	sscu_ASE34659.1	
OG0035821																	sscu_ASE34661.1	
OG0035822																	sscu_ASE34673.1	
OG0035823																	sscu_ASE34676.1	
OG0035824																	sscu_ASE34679.1	
OG0035825																	sscu_ASE34685.1	
OG0035826																	sscu_ASE34692.1	
OG0035827																	sscu_ASE34701.1	
OG0035828																	sscu_ASE34703.1	
OG0035829																	sscu_ASE34715.1	
OG0035830																	sscu_ASE34718.1	
OG0035831																	sscu_ASE34720.1	
OG0035832																	sscu_ASE34722.1	
OG0035833																	sscu_ASE34723.1	
OG0035834																	sscu_ASE34726.1	
OG0035835																	sscu_ASE34729.1	
OG0035836																	sscu_ASE34730.1	
OG0035837																	sscu_ASE34731.1	
OG0035838																	sscu_ASE34738.1	
OG0035839																	sscu_ASE34739.1	
OG0035840																	sscu_ASE34741.1	
OG0035841																	sscu_ASE34743.1	
OG0035842																	sscu_ASE34750.1	
OG0035843																	sscu_ASE34756.1	
OG0035844																	sscu_ASE34761.1	
OG0035845																	sscu_ASE34770.1	
OG0035846																	sscu_ASE34774.1	
OG0035847																	sscu_ASE34775.1	
OG0035848																	sscu_ASE34781.1	
OG0035849																	sscu_ASE34784.1	
OG0035850																	sscu_ASE34785.1	
OG0035851																	sscu_ASE34786.1	
OG0035852																	sscu_ASE34787.1	
OG0035853																	sscu_ASE34788.1	
OG0035854																	sscu_ASE34791.1	
OG0035855																	sscu_ASE34792.1	
OG0035856																	sscu_ASE34795.1	
OG0035857																	sscu_ASE34796.1	
OG0035858																	sscu_ASE34799.1	
OG0035859																	sscu_ASE34802.1	
OG0035860																	sscu_ASE34805.1	
OG0035861																	sscu_ASE34806.1	
OG0035862																	sscu_ASE34810.1	
OG0035863																	sscu_ASE34811.1	
OG0035864																	sscu_ASE34814.1	
OG0035865																	sscu_ASE34825.1	
OG0035866																	sscu_ASE34832.1	
OG0035867																	sscu_ASE34836.1	
OG0035868																	sscu_ASE34839.1	
OG0035869																	sscu_ASE34840.1	
OG0035870																	sscu_ASE34850.1	
OG0035871																	sscu_ASE34857.1	
OG0035872																	sscu_ASE34859.1	
OG0035873																	sscu_ASE34860.1	
OG0035874																	sscu_ASE34861.1	
OG0035875																	sscu_ASE34867.1	
OG0035876																	sscu_ASE34875.1	
OG0035877																	sscu_ASE34884.1	
OG0035878																	sscu_ASE34885.1	
OG0035879																	sscu_ASE34893.1	
OG0035880																	sscu_ASE34894.1	
OG0035881																	sscu_ASE34895.1	
OG0035882																	sscu_ASE34912.1	
OG0035883																	sscu_ASE34918.1	
OG0035884																	sscu_ASE34919.1	
OG0035885																	sscu_ASE34920.1	
OG0035886																	sscu_ASE34922.1	
OG0035887																	sscu_ASE34925.1	
OG0035888																	sscu_ASE34938.1	
OG0035889																	sscu_ASE34942.1	
OG0035890																	sscu_ASE34943.1	
OG0035891																	sscu_ASE34944.1	
OG0035892																	sscu_ASE34945.1	
OG0035893																	sscu_ASE34947.1	
OG0035894																	sscu_ASE34954.1	
OG0035895																	sscu_ASE34960.1	
OG0035896																	sscu_ASE34962.1	
OG0035897																	sscu_ASE34965.1	
OG0035898																	sscu_ASE34966.1	
OG0035899																	sscu_ASE34970.1	
OG0035900																	sscu_ASE34971.1	
OG0035901																	sscu_ASE34976.1	
OG0035902																	sscu_ASE34981.1	
OG0035903																	sscu_ASE34988.1	
OG0035904																	sscu_ASE34990.1	
OG0035905																	sscu_ASE34995.1	
OG0035906																	sscu_ASE34996.1	
OG0035907																	sscu_ASE34997.1	
OG0035908																	sscu_ASE34998.1	
OG0035909																	sscu_ASE35004.1	
OG0035910																	sscu_ASE35005.1	
OG0035911																	sscu_ASE35006.1	
OG0035912																	sscu_ASE35017.1	
OG0035913																	sscu_ASE35020.1	
OG0035914																	sscu_ASE35023.1	
OG0035915																	sscu_ASE35025.2	
OG0035916																	sscu_ASE35039.1	
OG0035917																	sscu_ASE35048.1	
OG0035918																	sscu_ASE35062.1	
OG0035919																	sscu_ASE35066.1	
OG0035920																	sscu_ASE35085.1	
OG0035921																	sscu_ASE35095.1	
OG0035922																	sscu_ASE35103.1	
OG0035923																	sscu_ASE35104.1	
OG0035924																	sscu_ASE35105.1	
OG0035925																	sscu_ASE35106.1	
OG0035926																	sscu_ASE35109.1	
OG0035927																	sscu_ASE35116.1	
OG0035928																	sscu_ASE35119.1	
OG0035929																	sscu_ASE35129.1	
OG0035930																	sscu_ASE35130.1	
OG0035931																	sscu_ASE35131.1	
OG0035932																	sscu_ASE35135.1	
OG0035933																	sscu_ASE35148.1	
OG0035934																	sscu_ASE35154.1	
OG0035935																	sscu_ASE35155.1	
OG0035936																	sscu_ASE35161.1	
OG0035937																	sscu_ASE35162.1	
OG0035938																	sscu_ASE35168.1	
OG0035939																	sscu_ASE35169.1	
OG0035940																	sscu_ASE35171.1	
OG0035941																	sscu_ASE35173.1	
OG0035942																	sscu_ASE35174.1	
OG0035943																	sscu_ASE35175.1	
OG0035944																	sscu_ASE35181.1	
OG0035945																	sscu_ASE35185.1	
