Orthogroup	adv	ath	aza	azd	azi
OG0015643					azi_AKU11103.1
OG0015644					azi_AKU11104.1
OG0015645					azi_AKU11116.1
OG0015646					azi_AKU11125.1
OG0015647					azi_AKU11128.1
OG0015648					azi_AKU11132.1
OG0015649					azi_AKU11133.1
OG0015650					azi_AKU11184.1
OG0015651					azi_AKU11185.1
OG0015652					azi_AKU11186.1
OG0015653					azi_AKU11190.1
OG0015654					azi_AKU11192.1
OG0015655					azi_AKU11195.1
OG0015656					azi_AKU11196.1
OG0015657					azi_AKU11214.1
OG0015658					azi_AKU11215.1
OG0015659					azi_AKU11237.1
OG0015660					azi_AKU11238.1
OG0015661					azi_AKU11239.1
OG0015662					azi_AKU11240.1
OG0015663					azi_AKU11241.1
OG0015664					azi_AKU11242.1
OG0015665					azi_AKU11243.1
OG0015666					azi_AKU11244.1
OG0015667					azi_AKU11246.1
OG0015668					azi_AKU11247.1
OG0015669					azi_AKU11248.1
OG0015670					azi_AKU11249.1
OG0015671					azi_AKU11251.1
OG0015672					azi_AKU11254.1
OG0015673					azi_AKU11255.1
OG0015674					azi_AKU11256.1
OG0015675					azi_AKU11257.1
OG0015676					azi_AKU11258.1
OG0015677					azi_AKU11260.1
OG0015678					azi_AKU11262.1
OG0015679					azi_AKU11263.1
OG0015680					azi_AKU11264.1
OG0015681					azi_AKU11265.1
OG0015682					azi_AKU11267.1
OG0015683					azi_AKU11272.1
OG0015684					azi_AKU11273.1
OG0015685					azi_AKU11274.1
OG0015686					azi_AKU11275.1
OG0015687					azi_AKU11285.1
OG0015688					azi_AKU11286.1
OG0015689					azi_AKU11287.1
OG0015690					azi_AKU11288.1
OG0015691					azi_AKU11289.1
OG0015692					azi_AKU11290.1
OG0015693					azi_AKU11293.1
OG0015694					azi_AKU11296.1
OG0015695					azi_AKU11307.1
OG0015696					azi_AKU11309.1
OG0015697					azi_AKU11310.1
OG0015698					azi_AKU11311.1
OG0015699					azi_AKU11312.1
OG0015700					azi_AKU11316.1
OG0015701					azi_AKU11320.1
OG0015702					azi_AKU11321.1
OG0015703					azi_AKU11322.1
OG0015704					azi_AKU11323.1
OG0015705					azi_AKU11329.1
OG0015706					azi_AKU11331.1
OG0015707					azi_AKU11332.1
OG0015708					azi_AKU11333.1
OG0015709					azi_AKU11334.1
OG0015710					azi_AKU11335.1
OG0015711					azi_AKU11336.1
OG0015712					azi_AKU11338.1
OG0015713					azi_AKU11339.1
OG0015714					azi_AKU11340.1
OG0015715					azi_AKU11341.1
OG0015716					azi_AKU11346.1
OG0015717					azi_AKU11354.1
OG0015718					azi_AKU11384.1
OG0015719					azi_AKU11398.1
OG0015720					azi_AKU11400.1
OG0015721					azi_AKU11401.1
OG0015722					azi_AKU11445.1
OG0015723					azi_AKU11449.1
OG0015724					azi_AKU11535.1
OG0015725					azi_AKU11537.1
OG0015726					azi_AKU11538.1
OG0015727					azi_AKU11539.1
OG0015728					azi_AKU11540.1
OG0015729					azi_AKU11541.1
OG0015730					azi_AKU11542.1
OG0015731					azi_AKU11543.1
OG0015732					azi_AKU11544.1
OG0015733					azi_AKU11545.1
OG0015734					azi_AKU11546.1
OG0015735					azi_AKU11547.1
OG0015736					azi_AKU11548.1
OG0015737					azi_AKU11549.1
OG0015738					azi_AKU11550.1
OG0015739					azi_AKU11551.1
OG0015740					azi_AKU11552.1
OG0015741					azi_AKU11553.1
OG0015742					azi_AKU11554.1
OG0015743					azi_AKU11555.1
OG0015744					azi_AKU11556.1
OG0015745					azi_AKU11557.1
OG0015746					azi_AKU11566.1
OG0015747					azi_AKU11570.1
OG0015748					azi_AKU11576.1
OG0015749					azi_AKU11580.1
OG0015750					azi_AKU11583.1
OG0015751					azi_AKU11584.1
OG0015752					azi_AKU11592.1
OG0015753					azi_AKU11599.1
OG0015754					azi_AKU11600.1
OG0015755					azi_AKU11605.1
OG0015756					azi_AKU11606.1
OG0015757					azi_AKU11607.1
OG0015758					azi_AKU11614.1
OG0015759					azi_AKU11623.1
OG0015760					azi_AKU11625.1
OG0015761					azi_AKU11626.1
OG0015762					azi_AKU11627.1
OG0015763					azi_AKU11632.1
OG0015764					azi_AKU11633.1
OG0015765					azi_AKU11634.1
OG0015766					azi_AKU11635.1
OG0015767					azi_AKU11637.1
OG0015768					azi_AKU11639.1
OG0015769					azi_AKU11640.1
OG0015770					azi_AKU11641.1
OG0015771					azi_AKU11647.1
OG0015772					azi_AKU11649.1
OG0015773					azi_AKU11650.1
OG0015774					azi_AKU11651.1
OG0015775					azi_AKU11652.1
OG0015776					azi_AKU11663.1
OG0015777					azi_AKU11670.1
OG0015778					azi_AKU11676.1
OG0015779					azi_AKU11689.1
OG0015780					azi_AKU11690.1
OG0015781					azi_AKU11691.1
OG0015782					azi_AKU11700.1
OG0015783					azi_AKU11704.1
OG0015784					azi_AKU11729.1
OG0015785					azi_AKU11730.1
OG0015786					azi_AKU11732.1
OG0015787					azi_AKU11733.1
OG0015788					azi_AKU11734.1
OG0015789					azi_AKU11735.1
OG0015790					azi_AKU11736.1
OG0015791					azi_AKU11737.1
OG0015792					azi_AKU11738.1
OG0015793					azi_AKU11739.1
OG0015794					azi_AKU11744.1
OG0015795					azi_AKU11745.1
OG0015796					azi_AKU11820.1
OG0015797					azi_AKU11860.1
OG0015798					azi_AKU11861.1
OG0015799					azi_AKU11881.1
OG0015800					azi_AKU11966.1
OG0015801					azi_AKU11989.1
OG0015802					azi_AKU11994.1
OG0015803					azi_AKU11995.1
OG0015804					azi_AKU12002.1
OG0015805					azi_AKU12004.1
OG0015806					azi_AKU12005.1
OG0015807					azi_AKU12006.1
OG0015808					azi_AKU12007.1
OG0015809					azi_AKU12009.1
OG0015810					azi_AKU12010.1
OG0015811					azi_AKU12011.1
OG0015812					azi_AKU12016.1
OG0015813					azi_AKU12019.1
OG0015814					azi_AKU12021.1
OG0015815					azi_AKU12030.1
OG0015816					azi_AKU12033.1
OG0015817					azi_AKU12034.1
OG0015818					azi_AKU12058.1
OG0015819					azi_AKU12129.1
OG0015820					azi_AKU12130.1
OG0015821					azi_AKU12135.1
OG0015822					azi_AKU12141.1
OG0015823					azi_AKU12142.1
OG0015824					azi_AKU12154.1
OG0015825					azi_AKU12155.1
OG0015826					azi_AKU12156.1
OG0015827					azi_AKU12158.1
OG0015828					azi_AKU12160.1
OG0015829					azi_AKU12175.1
OG0015830					azi_AKU12188.1
OG0015831					azi_AKU12198.1
OG0015832					azi_AKU12199.1
OG0015833					azi_AKU12200.1
OG0015834					azi_AKU12220.1
OG0015835					azi_AKU12229.1
OG0015836					azi_AKU12230.1
OG0015837					azi_AKU12253.1
OG0015838					azi_AKU12259.1
OG0015839					azi_AKU12260.1
OG0015840					azi_AKU12272.1
OG0015841					azi_AKU12284.1
OG0015842					azi_AKU12286.1
OG0015843					azi_AKU12288.1
OG0015844					azi_AKU12290.1
OG0015845					azi_AKU12364.1
OG0015846					azi_AKU12372.1
OG0015847					azi_AKU12374.1
OG0015848					azi_AKU12375.1
OG0015849					azi_AKU12376.1
OG0015850					azi_AKU12377.1
OG0015851					azi_AKU12382.1
OG0015852					azi_AKU12384.1
OG0015853					azi_AKU12385.1
OG0015854					azi_AKU12386.1
OG0015855					azi_AKU12390.1
OG0015856					azi_AKU12413.1
OG0015857					azi_AKU12414.1
OG0015858					azi_AKU12421.1
OG0015859					azi_AKU12477.1
OG0015860					azi_AKU12485.1
OG0015861					azi_AKU12540.1
OG0015862					azi_AKU12552.1
OG0015863					azi_AKU12554.1
OG0015864					azi_AKU12754.1
OG0015865					azi_AKU12762.1
OG0015866					azi_AKU12767.1
OG0015867					azi_AKU12833.1
OG0015868					azi_AKU12841.1
OG0015869					azi_AKU13080.1
OG0015870					azi_AKU13135.1
OG0015871					azi_AKU13142.1
OG0015872					azi_AKU13224.1
OG0015873					azi_AKU13292.1
OG0015874					azi_AKU13293.1
OG0015875					azi_AKU13296.1
OG0015876					azi_AKU13305.1
OG0015877					azi_AKU13306.1
OG0015878					azi_AKU13308.1
OG0015879					azi_AKU13309.1
OG0015880					azi_AKU13312.1
OG0015881					azi_AKU13313.1
OG0015882					azi_AKU13314.1
OG0015883					azi_AKU13315.1
OG0015884					azi_AKU13316.1
OG0015885					azi_AKU13317.1
OG0015886					azi_AKU13327.1
OG0015887					azi_AKU13352.1
OG0015888					azi_AKU13357.1
OG0015889					azi_AKU13365.1
OG0015890					azi_AKU13371.1
OG0015891					azi_AKU13373.1
OG0015892					azi_AKU13374.1
OG0015893					azi_AKU13392.1
OG0015894					azi_AKU13393.1
OG0015895					azi_AKU13426.1
OG0015896					azi_AKU13491.1
OG0015897					azi_AKU13533.1
OG0015898					azi_AKU13542.1
OG0015899					azi_AKU13552.1
OG0015900					azi_AKU13553.1
OG0015901					azi_AKU13556.1
OG0015902					azi_AKU13557.1
OG0015903					azi_AKU13558.1
OG0015904					azi_AKU13569.1
OG0015905					azi_AKU13574.1
OG0015906					azi_AKU13653.1
OG0015907					azi_AKU13689.1
OG0015908					azi_AKU13690.1
OG0015909					azi_AKU13722.1
OG0015910					azi_AKU13724.1
OG0015911					azi_AKU13731.1
OG0015912					azi_AKU13737.1
OG0015913					azi_AKU13759.1
OG0015914					azi_AKU13991.1
OG0015915					azi_AKU13992.1
OG0015916					azi_AKU13993.1
OG0015917					azi_AKU13994.1
OG0015918					azi_AKU14011.1
OG0015919					azi_AKU14012.1
OG0015920					azi_AKU14078.1
OG0015921					azi_AKU14117.1
OG0015922					azi_AKU14192.1
OG0015923					azi_AKU14193.1
OG0015924					azi_AKU14230.1
OG0015925					azi_AKU14231.1
OG0015926					azi_AKU14232.1
OG0015927					azi_AKU14233.1
OG0015928					azi_AKU14234.1
OG0015929					azi_AKU14235.1
OG0015930					azi_AKU14270.1
OG0015931					azi_AKU14271.1
OG0015932					azi_AKU14313.1
OG0015933					azi_AKU14317.1
OG0015934					azi_AKU14318.1
OG0015935					azi_AKU14334.1
OG0015936					azi_AKU14356.1
OG0015937					azi_AKU14360.1
OG0015938					azi_AKU14361.1
OG0015939					azi_AKU14439.1
OG0015940					azi_AKU14442.1
OG0015941					azi_AKU14445.1
OG0015942					azi_AKU14446.1
OG0015943					azi_AKU14447.1
OG0015944					azi_AKU14555.1
OG0015945					azi_AKU14557.1
OG0015946					azi_AKU14564.1
OG0015947					azi_AKU14568.1
OG0015948					azi_AKU14569.1
OG0015949					azi_AKU14570.1
OG0015950					azi_AKU14575.1
OG0015951					azi_AKU14579.1
OG0015952					azi_AKU14582.1
OG0015953					azi_AKU14585.1
OG0015954					azi_AKU14599.1
OG0015955					azi_AKU14608.1
OG0015956					azi_AKU14609.1
OG0015957					azi_AKU14616.1
OG0015958					azi_AKU14617.1
OG0015959					azi_AKU14619.1
